PlantID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
p-1044-1,-8.928736373716285,-4.750331379891155,-10.339669437989627,-0.9870758996594029,1.2512767424205782,-3.017234432882367,0.09984044935787847,-1.8998795817496907,-11.11768752162442,1.17957900482357
p-1045-1,-12.481654437773564,1.417470669348949,-8.647453237945031,-2.1411609774103852,13.932699548042839,-7.394801625380251,12.976402793431241,-7.548492649634811,4.43338018292026,-0.8453105524356083
p-1046-1,-7.101010076186244,-3.564655961209735,-7.611064626127958,3.8688712988685245,-2.90187746708721,-4.625516302480022,-3.7938110088293535,-2.8611347141405603,-12.683559503963862,-2.983741489775329
p-1047-1,-28.977758252094436,11.062693857898184,60.84831518711795,-10.409810582095353,-4.662168165817345,10.312190465612865,31.667087170065845,-3.183110903316812,4.965112725203239,6.486457421164899
p-1049-1,-9.385038673306212,-5.8436704131740544,-8.497858970344673,0.30193714398986266,-0.8980510446509493,-0.6851638402993663,0.9928291176829122,-1.684275155323326,-8.655343569844808,6.835537792933781
p-105-1,-8.623053457859816,-3.2818199303401663,-6.566472514739565,-4.098453550790931,3.0758053547749817,-4.47669786563802,-1.638061145847005,-4.753615747934035,-11.562566362416726,-1.2447717766291098
p-1050-1,-9.00431379456561,-5.106029688439501,-8.886338382751457,-0.24808258447135767,-0.6571578722075275,-0.6372527833283375,-1.8136964499400507,-2.523554543293377,-9.630351368152972,6.144410933918362
p-1052-1,-11.967160798376339,-4.346335522206115,-3.364104275399325,-3.3517502776664583,-2.8909077833981462,-5.425909887310185,-4.66899679720091,-0.5610878925026559,-10.77788664556614,0.33497745638671456
p-1053-1,-13.378969056881372,-2.7342593518214406,-8.673472145732807,-0.3868387936978913,2.9516862207656134,-9.114564553808192,1.277078775426535,-4.591973976086287,-2.094464716894384,-1.2715643436580693
p-1054-1,-11.715649812983393,-4.326510141993649,-3.358905906066317,-3.1902217300500837,-3.0070006239606117,-5.352954904248566,-4.450604833756234,-0.1796376211327982,-10.765238752135888,0.4125086360997227
p-1057-1,-10.310455071307619,-2.7756365673992454,-4.186823435036671,5.319844535314366,5.641256874873947,10.645288580779997,-14.733818621114896,9.264388600951056,-3.3650653152249497,5.190922823855036
p-1058-2,-10.793093618484876,-5.109524803638263,-6.070893449840693,6.020566075317992,6.6853913048217715,-2.616989532335238,-8.087603737998839,-1.229010113831257,9.042877154398553,49.12057454364602
p-1059-1,-5.628508374528377,3.677943527991925,40.2668184578475,-30.80886211978033,-3.3254666740266012,0.19880923543780282,-22.546075846392498,-4.741987017496857,-6.4677351758364745,-0.11455209458122104
p-106-2,-4.75613912267935,-10.882090923153152,-6.465864576276811,5.654617268950641,-4.260476534249321,-4.874968551845876,-5.032819679373407,-7.2110422148960645,-3.8453605923143925,-25.87802128558795
p-1060-1,-11.894386696325032,-2.3886683262855817,-7.3721584736343155,-0.8997135551394126,-3.923104784981103,-10.375190503665502,-3.7229571752729296,3.2119510543688037,-5.920253102666585,3.744319989287136
p-1062-1,-20.037702729377603,-2.8358558983618,-7.649871321768726,11.48412675400798,1.2680115381346075,-19.43448572198631,-4.903174692991984,-9.92515857844273,38.00102972551098,-6.499290483581401
p-1064-1,14.289620110432239,18.711307357131155,4.8292757313007195,30.615317154276863,3.200948426260935,-9.588691920226168,-9.280082842278244,1.7638572119737232,-19.09925775178839,1.982102355817297
p-1065-2,-3.0187318478877208,16.91395368701732,-20.505928515996764,-2.9977194604504294,-9.058155159443881,45.14468705162837,-7.760419231572348,18.72868417448018,6.030658438614848,-7.3806941404912685
p-1066-1,5.680816008447705,10.96695479951259,-4.1232343244856855,24.24699468471851,10.260514990673013,25.72060454197733,-14.521422628917055,11.118352797373431,-8.336471505112318,-4.318967173707186
p-1067-1,-7.187853737336519,-6.168242550943852,2.000796181282199,0.7766280893438829,8.850377429190782,4.653335481185019,-13.921929302874624,1.7665050515101164,3.285937895427155,59.195231721402834
p-1068-1,9.945018623268401,14.649982363690311,-1.3263608133120874,29.272334016502096,11.04064990444799,23.845598966881273,-14.606100583506043,11.175785268234602,-9.754970888951293,-4.068493426227388
p-1069-2,-2.7725653370922645,-11.291412564334331,-7.908361436468943,-1.1118347380723446,-7.6475941428960175,-1.2350865113234635,0.0507641985847415,-4.525891426166812,-6.927061898481348,-2.420283283215746
p-107-1,51.31076622267217,-52.12026689988464,2.5514222246999747,-2.455915448101225,-19.021044097522932,2.478564248925001,5.9348654996412735,-14.846633207108715,11.972566793091014,-30.846282664194785
p-1070-1,-19.84390964692257,-1.7371049665295966,-6.253369836060323,12.599323104236726,0.7363328987079424,-17.69913265925115,-5.112252477274321,-10.187067793175851,38.27167245278951,-9.422953526580732
p-1071-2,8.320647205561832,-21.202397074713645,1.467266145665484,10.025887426472053,-12.75146280382236,4.697611680034382,13.951564653498517,-10.806847349249251,2.5003362979144512,-35.446163935203984
